Date,Actual,Prophet_Pred
2025-10-06,1248.5999755859375,1251.4224206349513
2025-10-07,1248.5,1247.968389933572
2025-10-08,1234.5,1248.7642040990381
2025-10-09,1246.0999755859375,1249.3955827979478
2025-10-10,1264.4000244140625,1247.8275412949338
2025-10-13,1262.4000244140625,1247.9793461597583
2025-10-14,1237.300048828125,1244.2037239315691
2025-10-15,1232.4000244140625,1244.6594103291363
2025-10-16,1240.199951171875,1244.9307411590125
2025-10-17,1255.9000244140625,1242.9819823145244
2025-10-20,1282.0,1241.8739752041793
2025-10-21,1288.699951171875,1237.6470137851672
2025-10-23,1279.4000244140625,1237.4516230171225
2025-10-24,1283.5999755859375,1235.0453113899787
2025-10-27,1284.300048828125,1232.6817006570382
2025-10-28,1289.4000244140625,1228.1075256232964
2025-10-29,1250.9000244140625,1227.8083113287828
2025-10-30,1202.199951171875,1227.3840926333862
2025-10-31,1197.5999755859375,1224.8152141484782
2025-11-03,1196.0,1222.4547969927264
2025-11-04,1200.0,1218.0590311939372
2025-11-06,1205.199951171875,1217.960250472509
2025-11-07,1205.4000244140625,1215.8296724006486
2025-11-10,1198.699951171875,1215.1880568335073
2025-11-11,1211.5,1211.458759323854
2025-11-12,1229.5999755859375,1212.1161435888323
2025-11-13,1234.9000244140625,1212.7403922986616
2025-11-14,1246.0,1211.2887722272912
2025-11-17,1244.4000244140625,1212.426070681625
2025-11-18,1243.800048828125,1209.1490508601896
2025-11-19,1250.199951171875,1210.1652152173374
2025-11-20,1248.5999755859375,1211.0445131325223
2025-11-21,1243.9000244140625,1209.7370820322392
2025-11-24,1226.199951171875,1210.6243757880663
2025-11-25,1236.0999755859375,1207.0501704437745
2025-11-26,1248.0,1207.6790282656734
2025-11-27,1249.300048828125,1208.0967572487034
2025-11-28,1258.800048828125,1206.272833513354
2025-12-01,1260.0999755859375,1205.5169176986944
2025-12-02,1275.199951171875,1201.452223023281
2025-12-03,1280.699951171875,1201.6658662937343
2025-12-04,1277.5999755859375,1201.7713857440813
2025-12-05,1275.199951171875,1199.7646092560537
2025-12-08,1266.5,1199.4610832722003
2025-12-09,1246.199951171875,1195.9372392691432
2025-12-10,1250.800048828125,1196.9032250422893
2025-12-11,1273.5,1197.9742211789262
2025-12-12,1279.300048828125,1197.1416530788497
2025-12-15,1280.5999755859375,1201.4755486407505
2025-12-16,1276.9000244140625,1199.7926786103449
2025-12-17,1272.0,1202.6948455398656
2025-12-18,1280.0,1205.75845884542
2025-12-19,1278.199951171875,1206.932338682797
2025-12-22,1283.4000244140625,1216.9055982170657
2025-12-23,1283.5,1216.8170093092344
2025-12-24,1265.800048828125,1221.0931976445372
2025-12-26,1269.300048828125,1227.2509900750251
2025-12-29,1268.5999755859375,1237.5411925268597
2025-12-30,1265.800048828125,1236.7890855394262
