Date,Actual,Prophet_Pred
2025-09-19,1516.976806640625,1647.9812701633596
2025-09-22,1476.8905029296875,1646.1141451599744
2025-09-23,1474.920654296875,1643.8555749484467
2025-09-24,1472.0643310546875,1644.498148181504
2025-09-25,1462.4122314453125,1644.474560987381
2025-09-26,1427.053466796875,1642.7806117291482
2025-09-29,1420.060546875,1645.7502998093878
2025-09-30,1420.060546875,1645.0037465559494
2025-10-01,1424.000244140625,1647.0504694116762
2025-10-03,1424.7880859375,1647.69768520739
2025-10-06,1453.744873046875,1652.7604809016293
2025-10-07,1436.5086669921875,1652.2652579630474
2025-10-08,1472.4583740234375,1654.3311192042547
2025-10-09,1486.5428466796875,1655.3627558807946
2025-10-10,1492.058349609375,1654.336923800713
2025-10-13,1470.6854248046875,1656.9390881571542
2025-10-14,1467.435302734375,1655.3102749738896
2025-10-15,1452.1690673828125,1656.1330424001114
2025-10-16,1449.312744140625,1655.8446560207135
2025-10-17,1419.37109375,1653.4562597198033
2025-10-20,1438.87255859375,1652.0699040683674
2025-10-21,1450.19921875,1649.2606731628048
2025-10-23,1505.4532470703125,1647.8492655286404
2025-10-24,1502.4000244140625,1644.7495149992149
2025-10-27,1504.5,1642.5161741599723
2025-10-28,1500.199951171875,1639.8935666397924
2025-10-29,1510.4000244140625,1640.0931456158933
2025-10-30,1493.800048828125,1639.577569696998
2025-10-31,1482.300048828125,1637.3748454746324
2025-11-03,1485.5,1639.0576356311135
2025-11-04,1467.9000244140625,1638.0758612071318
2025-11-06,1466.699951171875,1641.3776266403574
2025-11-07,1476.800048828125,1641.087552892227
2025-11-10,1513.5,1648.514849688269
2025-11-11,1530.300048828125,1649.3369281484433
2025-11-12,1551.699951171875,1652.9944931012492
2025-11-13,1541.800048828125,1655.889897415838
2025-11-14,1502.800048828125,1656.9919527031489
2025-11-17,1507.5999755859375,1667.4013606921003
2025-11-18,1486.4000244140625,1668.770400992032
2025-11-19,1541.0999755859375,1672.7379316183515
2025-11-20,1536.5,1675.7050921119508
2025-11-21,1545.0,1676.6440368140688
2025-11-24,1548.0,1685.253144207279
2025-11-25,1530.5999755859375,1685.6374639336734
2025-11-26,1557.9000244140625,1688.4626190509246
2025-11-27,1566.4000244140625,1690.1546403404639
2025-11-28,1560.0999755859375,1689.712555558589
2025-12-01,1564.0,1693.8293498441462
2025-12-02,1561.0,1692.6967641378603
2025-12-03,1578.699951171875,1694.0424421739363
2025-12-04,1597.5999755859375,1694.31872855189
2025-12-05,1616.199951171875,1692.5489085446818
2025-12-08,1610.800048828125,1693.4129908942878
2025-12-09,1599.0,1691.4913203645028
2025-12-10,1584.800048828125,1692.2124870920547
2025-12-11,1598.0,1692.0334068093152
2025-12-12,1598.199951171875,1689.9781139647253
2025-12-15,1606.800048828125,1690.9570261173803
2025-12-16,1592.9000244140625,1689.3640850111158
2025-12-17,1602.0,1690.5348908178917
2025-12-18,1626.800048828125,1690.907914511638
2025-12-19,1638.699951171875,1689.4867677682553
2025-12-22,1689.5999755859375,1692.6366052111512
2025-12-23,1668.300048828125,1691.7792622864752
2025-12-24,1663.4000244140625,1693.653208432963
2025-12-26,1656.0999755859375,1693.828310896214
2025-12-29,1644.699951171875,1698.0824628592045
2025-12-30,1621.5999755859375,1697.3427604158762
