Date,Actual,Prophet_Pred
2025-07-01,3344.597900390625,3226.321501414126
2025-07-02,3338.356689453125,3227.834320712446
2025-07-03,3316.4150390625,3225.6442890308917
2025-07-04,3334.943603515625,3223.4761864869606
2025-07-07,3327.044677734375,3220.064794207797
2025-07-08,3321.68115234375,3214.960298520766
2025-07-09,3299.836669921875,3218.636841389151
2025-07-10,3298.081298828125,3218.6913414741825
2025-07-11,3184.959716796875,3218.8038592219546
2025-07-14,3142.734130859375,3222.0185676829033
2025-07-15,3171.599609375,3218.919975109455
2025-07-16,3163.576171875,3224.445848723929
2025-07-17,3140.18994140625,3226.1679695300118
2025-07-18,3121.304931640625,3227.747464455333
2025-07-21,3090.286865234375,3234.06966747708
2025-07-22,3091.65673828125,3231.5795007058837
2025-07-23,3110.7373046875,3237.5180071821796
2025-07-24,3080.30615234375,3239.476355776918
2025-07-25,3068.368408203125,3241.139854681121
2025-07-28,3013.08349609375,3247.095292583122
2025-07-29,2990.284423828125,3244.3851769741514
2025-07-30,2987.93603515625,3250.110530687992
2025-07-31,2971.497314453125,3251.8944110743046
2025-08-01,2938.424072265625,3253.451541081506
2025-08-04,3008.28857421875,3259.734295314596
2025-08-05,2998.014404296875,3257.4040193328756
2025-08-06,2967.093994140625,3263.6582851117637
2025-08-07,2981.47802734375,3266.1193445689146
2025-08-08,2971.105712890625,3268.494984668844
2025-08-11,2975.4111328125,3277.924629755009
2025-08-12,2970.127197265625,3276.7956282062173
2025-08-13,2970.91015625,3284.2775700766356
2025-08-14,2957.30908203125,3287.9581693659516
2025-08-18,2946.44775390625,3303.8282687874566
2025-08-19,2951.340087890625,3303.333332665444
2025-08-20,3031.96826171875,3311.232301711872
2025-08-21,3035.882568359375,3315.087055306413
2025-08-22,2988.327392578125,3318.548036625478
2025-08-25,3073.0654296875,3328.888618532802
2025-08-26,3089.30810546875,3327.1523194490424
2025-08-28,3027.173828125,3335.5941006651346
2025-08-29,3018.3671875,3337.0196138461965
2025-09-01,3045.667236328125,3340.050984543526
2025-09-02,3044.591064453125,3335.587385216146
2025-09-03,3030.89208984375,3339.1521777037715
2025-09-04,3029.130615234375,3338.3605440928445
2025-09-05,2982.75,3336.9216001734208
2025-09-08,2954.079833984375,3331.676332351116
2025-09-09,2983.826171875,3324.6659677382327
2025-09-10,3043.123291015625,3325.833842266375
2025-09-11,3057.017822265625,3322.8144575200467
2025-09-12,3066.019775390625,3319.331014990109
2025-09-15,3044.982421875,3309.110329534621
2025-09-16,3078.055419921875,3300.8197733711286
2025-09-17,3104.57275390625,3300.8798689035984
2025-09-18,3108.388916015625,3296.9082217500427
2025-09-19,3101.050048828125,3292.6073614825036
2025-09-22,3007.70166015625,3280.4953900620194
2025-09-23,2996.546875,3271.6705608054967
2025-09-24,2970.127197265625,3271.197957230704
2025-09-25,2893.804443359375,3266.6684229623556
2025-09-26,2836.758544921875,3261.7596284858396
2025-09-29,2833.82275390625,3247.3185195763267
2025-09-30,2826.288330078125,3237.499189410836
2025-10-01,2851.53369140625,3235.9091008849396
2025-10-03,2839.498046875,3223.8670115354944
2025-10-06,2924.137939453125,3204.7266412620693
2025-10-07,2909.75390625,3193.1953889759043
2025-10-08,2962.103759765625,3189.8597868043057
2025-10-09,2995.86181640625,3182.3377358150274
2025-10-10,2963.179931640625,3174.34121344538
2025-10-13,2942.53369140625,3150.500998875236
2025-10-14,2896.642333984375,3137.6724344318413
2025-10-15,2916.7763671875,3133.2277063252054
2025-10-16,2917.66015625,3124.8144716801517
2025-10-17,2909.311767578125,3116.1720424437312
2025-10-20,2961.365478515625,3092.0924323309027
2025-10-21,2953.017333984375,3079.807462267258
2025-10-23,3018.330078125,3069.032181509487
2025-10-24,3008.508544921875,3061.934023419591
2025-10-27,3029.821044921875,3044.4413065662143
2025-10-28,3003.30322265625,3034.964106662211
2025-10-29,3003.0087890625,3034.4784631810594
2025-10-30,2981.106689453125,3030.6148692384254
2025-10-31,3003.4013671875,3027.088466594039
2025-11-03,2962.93701171875,3021.4178740698103
2025-11-04,2936.81201171875,3016.1489429205108
2025-11-06,2957.142333984375,3020.4230640625697
2025-11-07,2938.383544921875,3021.244647384473
2025-11-10,2971.18701171875,3028.3583259110105
2025-11-11,2992.597900390625,3027.153268998774
2025-11-12,3075.8837890625,3034.867004156667
2025-11-13,3050.249755859375,3039.0654645269606
2025-11-14,3050.54443359375,3043.399948600678
2025-11-17,3046.812255859375,3059.4863301458286
2025-11-18,3031.98193359375,3060.6644118829095
2025-11-19,3091.499755859375,3070.419254405386
2025-11-20,3088.65185546875,3076.2972304184864
2025-11-21,3094.34814453125,3081.932655898754
2025-11-24,3085.115966796875,3099.5250810028065
2025-11-25,3063.5087890625,3100.3812913625266
2025-11-26,3106.428466796875,3109.3992266277883
2025-11-27,3080.59814453125,3114.1295800302337
2025-11-28,3081.48193359375,3118.2154171113452
2025-12-01,3077.455078125,3128.9043456449313
2025-12-02,3079.714111328125,3126.7838381428637
2025-12-03,3123.22314453125,3132.537029735108
2025-12-04,3171.544677734375,3133.7512174849862
2025-12-05,3180.384033203125,3134.1102127884965
2025-12-08,3178.71435546875,3132.815462000649
2025-12-09,3151.01806640625,3126.600373425449
2025-12-10,3132.259033203125,3128.2975795688303
2025-12-11,3134.91064453125,3125.5488246655677
2025-12-12,3163.0,3122.092065407149
2025-12-15,3172.52685546875,3110.7515165136488
2025-12-16,3147.875244140625,3101.813796622333
2025-12-17,3160.348388671875,3101.17073357727
2025-12-18,3222.2236328125,3096.497978010871
2025-12-19,3223.402099609375,3091.5612405737506
2025-12-22,3265.5361328125,3078.618512863119
2025-12-23,3250.902099609375,3070.1131577399365
2025-12-24,3259.741455078125,3070.376522301691
2025-12-26,3221.437744140625,3063.925995472403
2025-12-29,3193.446533203125,3058.6143793335114
2025-12-30,3188.83056640625,3053.254428656194
