Date,Actual,Prophet_Pred
2025-10-09,1647.7962646484375,1882.2989834547727
2025-10-10,1660.1162109375,1884.5039725138715
2025-10-13,1657.63232421875,1886.8446794749623
2025-10-14,1643.7227783203125,1886.076631436747
2025-10-15,1644.418212890625,1889.4355078075182
2025-10-16,1648.29296875,1888.819744024582
2025-10-17,1668.2633056640625,1890.1446664951354
2025-10-20,1677.7020263671875,1889.3664454387742
2025-10-21,1679.5897216796875,1887.4503639221207
2025-10-23,1678.99365234375,1887.8517781997207
2025-10-24,1688.034912109375,1888.0272854209757
2025-10-27,1682.669677734375,1884.156525753138
2025-10-28,1676.1123046875,1881.397933426943
2025-10-29,1704.8258056640625,1882.8679311390981
2025-10-30,1692.406494140625,1880.5003301161862
2025-10-31,1679.788330078125,1880.2431554710886
2025-11-03,1695.3870849609375,1876.0020534104262
2025-11-04,1679.093017578125,1873.4208473319256
2025-11-06,1675.0194091796875,1873.2682978635128
2025-11-07,1680.48388671875,1873.5442708222458
2025-11-10,1686.8426513671875,1871.2706952240917
2025-11-11,1705.0245361328125,1869.3789610667434
2025-11-12,1720.9212646484375,1871.8208166584
2025-11-13,1726.18701171875,1870.4866866195687
2025-11-14,1745.7598876953125,1871.2788276214692
2025-11-17,1752.5159912109375,1869.8155708891725
2025-11-18,1747.448974609375,1867.8891853451676
2025-11-19,1772.5855712890625,1870.1256566814907
2025-11-20,1765.928955078125,1868.4119748076266
2025-11-21,1768.2139892578125,1868.6524138047876
2025-11-24,1769.3070068359375,1864.6037541462056
2025-11-25,1765.332763671875,1861.5658695237375
2025-11-26,1793.25146484375,1862.6079222866786
2025-11-27,1798.6165771484375,1859.6478653775976
2025-11-28,1819.779052734375,1858.6237442586257
2025-12-01,1795.7353515625,1851.0327703880946
2025-12-02,1787.88623046875,1847.0186351521893
2025-12-03,1795.039794921875,1847.243728549737
2025-12-04,1806.56494140625,1843.6560835790476
2025-12-05,1793.64892578125,1842.21973582157
2025-12-08,1784.6075439453125,1834.8661196721782
2025-12-09,1764.5379638671875,1831.4527328873542
2025-12-10,1773.9765625,1832.5379294259499
2025-12-11,1795.5364990234375,1830.0585374663501
2025-12-12,1781.9249267578125,1829.9606041918946
2025-12-15,1785.501708984375,1827.7296575489377
2025-12-16,1769.8037109375,1826.274912633273
2025-12-17,1781.328857421875,1829.3747344192022
2025-12-18,1734.6322021484375,1828.9200087067995
2025-12-19,1733.638671875,1830.809628009451
2025-12-22,1758.3779296875,1833.8546287271201
2025-12-23,1744.567626953125,1833.7860350086044
2025-12-24,1725.7896728515625,1838.0235940924754
2025-12-26,1708.402587890625,1840.878108481486
2025-12-29,1706.1173095703125,1843.6840497965945
2025-12-30,1709.0980224609375,1842.897908658765
