Date,Actual,Prophet_Pred
2025-11-20,397.1271667480469,404.7607221129243
2025-11-21,399.4779052734375,404.6029298889449
2025-11-24,395.2661437988281,403.5179117494064
2025-11-25,392.5726013183594,403.18457332382536
2025-11-26,394.0418090820313,403.40555707836427
2025-11-27,396.0007629394531,402.8626356934268
2025-11-28,395.9517822265625,402.74942724319646
2025-12-01,395.9517822265625,401.78432460020423
2025-12-02,392.7195434570313,401.4894108888784
2025-12-03,392.2787780761719,401.74962818366896
2025-12-04,394.7763977050781,401.24760578052724
2025-12-05,396.6374206542969,401.17767504804243
2025-12-08,394.0418090820313,400.3605763389789
2025-12-09,392.8174743652344,400.12098287636223
2025-12-10,394.8743591308594,400.43869186714926
2025-12-11,394.6294860839844,399.9953413014035
2025-12-12,391.8869934082031,399.9839454673575
2025-12-15,394.0418090820313,399.32415350803393
2025-12-16,393.4541320800781,399.12395333824986
2025-12-17,391.5931396484375,399.47071867520214
2025-12-18,392.1808166503906,399.0437476541913
2025-12-19,392.8174743652344,399.03379852090916
2025-12-22,394.4336242675781,398.2693125121183
2025-12-23,398.9881591796875,397.9930390943847
2025-12-24,398.2535705566406,398.24183078194426
2025-12-26,395.8538513183594,397.54392665261724
2025-12-29,394.3356628417969,396.24423465263567
2025-12-30,392.376708984375,395.76070833640586
