Date,Actual,Transformer_Pred
2025-07-01,1003.5526123046876,995.48645
2025-07-02,990.5350341796876,997.1642
2025-07-03,991.0836181640624,994.768
2025-07-04,992.1809692382812,994.41406
2025-07-07,991.2332763671876,994.28876
2025-07-08,998.2159423828124,993.9465
2025-07-09,1003.1036987304688,995.6346
2025-07-10,1000.6099243164062,997.0405
2025-07-11,989.3878784179688,997.11816
2025-07-14,989.0387573242188,995.0275
2025-07-15,995.2732543945312,994.51465
2025-07-16,995.6722412109376,995.5887
2025-07-17,990.98388671875,995.799
2025-07-18,976.2705078125,995.0621
2025-07-21,997.7670288085938,990.85004
2025-07-22,1001.058837890625,995.3718
2025-07-23,1009.6375122070312,996.3431
2025-07-24,1004.5999755859376,998.8574
2025-07-25,1002.2999877929688,998.8168
2025-07-28,1004.25,998.73315
2025-07-29,1010.7999877929688,999.0492
2025-07-30,1012.9000244140624,1000.213
2025-07-31,1009.0999755859376,1000.83887
2025-08-01,1006.0999755859376,1000.5381
2025-08-04,996.0,1000.1464
2025-08-05,988.7999877929688,998.0339
2025-08-06,992.6500244140624,995.87646
2025-08-07,997.7000122070312,995.83813
2025-08-08,986.9500122070312,996.5668
2025-08-11,997.7999877929688,994.43585
2025-08-12,984.9500122070312,996.4736
2025-08-13,990.1500244140624,993.74786
2025-08-14,995.5499877929688,994.46936
2025-08-18,1001.7999877929688,995.4349
2025-08-19,995.5499877929688,996.999
2025-08-20,994.0999755859376,996.23596
2025-08-21,995.5999755859376,995.9434
2025-08-22,982.2999877929688,995.92755
2025-08-25,982.0499877929688,992.622
2025-08-26,973.4000244140624,991.4177
2025-08-28,957.7999877929688,987.77716
2025-08-29,951.5999755859376,981.2024
2025-09-01,950.5999755859376,976.4412
2025-09-02,944.5,972.99023
2025-09-03,954.4500122070312,967.6132
2025-09-04,961.25,971.239
2025-09-05,963.4000244140624,975.0473
2025-09-08,966.0,977.03455
2025-09-09,965.1500244140624,978.9615
2025-09-10,965.9000244140624,979.27216
2025-09-11,967.7999877929688,979.6765
2025-09-12,967.2999877929688,980.3469
2025-09-15,967.0499877929688,980.3536
2025-09-16,966.8499755859376,980.4019
2025-09-17,966.5,980.3218
2025-09-18,976.9000244140624,980.0785
2025-09-19,966.9000244140624,983.4067
2025-09-22,964.2000122070312,980.8246
2025-09-23,957.2000122070312,979.80743
2025-09-24,951.0499877929688,976.6244
2025-09-25,949.8499755859376,972.58386
2025-09-26,945.0499877929688,969.98706
2025-09-29,950.2999877929688,966.0695
2025-09-30,951.0,967.76825
2025-10-01,965.25,968.2849
2025-10-03,965.1500244140624,975.6505
2025-10-06,973.4500122070312,977.19165
2025-10-07,982.5,981.27014
2025-10-08,978.7000122070312,985.3544
2025-10-09,977.0999755859376,985.5917
2025-10-10,980.9000244140624,985.8582
2025-10-13,977.0,987.2263
2025-10-14,977.1500244140624,986.38043
2025-10-15,978.25,986.5496
2025-10-16,994.3499755859376,986.9381
2025-10-17,1002.5499877929688,991.7473
2025-10-20,1002.9500122070312,994.7168
2025-10-21,1007.7000122070312,996.01184
2025-10-23,1008.7999877929688,997.75446
2025-10-24,994.75,998.57526
2025-10-27,1002.9500122070312,996.3036
2025-10-28,1003.5499877929688,997.7308
2025-10-29,1007.8499755859376,997.9731
2025-10-30,998.1500244140624,999.15015
2025-10-31,987.2999877929688,997.71814
2025-11-03,992.6500244140624,995.2254
2025-11-04,985.25,995.49335
2025-11-06,984.6500244140624,993.19653
2025-11-07,982.2999877929688,992.45605
2025-11-10,984.5,991.3243
2025-11-11,991.7000122070312,991.5753
2025-11-12,989.5,993.5579
2025-11-13,986.6500244140624,993.4824
2025-11-14,989.5999755859376,993.0449
2025-11-17,996.5499877929688,993.807
2025-11-18,992.4500122070312,995.4456
2025-11-19,994.5999755859376,994.9788
2025-11-20,1008.8499755859376,995.611
2025-11-21,998.0499877929688,998.5631
2025-11-24,999.1500244140624,997.16077
2025-11-25,989.7999877929688,997.56287
2025-11-26,1003.9000244140624,995.5137
2025-11-27,1009.5,997.9306
2025-11-28,1007.5999755859376,999.2214
2025-12-01,1002.0999755859376,999.4915
2025-12-02,989.7999877929688,998.7733
2025-12-03,1000.5,995.9918
2025-12-04,997.2000122070312,997.3116
2025-12-05,1003.2999877929688,996.4265
2025-12-08,1003.0999755859376,997.6907
2025-12-09,997.0999755859376,997.9419
2025-12-10,989.7999877929688,996.95276
2025-12-11,1000.2999877929688,995.1518
2025-12-12,1001.5,996.73773
2025-12-15,996.0999755859376,997.0359
2025-12-16,994.2999877929688,996.27234
2025-12-17,984.0,995.8419
2025-12-18,979.7000122070312,993.2144
2025-12-19,985.5,991.092
2025-12-22,987.7000122070312,991.66943
2025-12-23,996.5999755859376,991.9947
2025-12-24,997.2000122070312,994.2331
2025-12-26,992.0999755859376,995.01544
2025-12-29,991.7000122070312,994.4047
2025-12-30,990.9000244140624,994.2505
