Date,Actual,GRU_Pred
2025-07-01,1003.5526123046875,987.5772
2025-07-02,990.5350341796875,987.8955
2025-07-03,991.0836181640625,983.1868
2025-07-04,992.1809692382812,978.9583
2025-07-07,991.2332763671875,977.8285
2025-07-08,998.2159423828125,978.3044
2025-07-09,1003.1036987304688,981.47485
2025-07-10,1000.6099243164062,985.9357
2025-07-11,989.3878784179688,987.8855
2025-07-14,989.0387573242188,983.99445
2025-07-15,995.2732543945312,979.4833
2025-07-16,995.6722412109375,979.5128
2025-07-17,990.98388671875,981.71954
2025-07-18,976.2705078125,981.88715
2025-07-21,997.7670288085938,975.8505
2025-07-22,1001.058837890625,977.58527
2025-07-23,1009.6375122070312,983.52795
2025-07-24,1004.5999755859375,990.7208
2025-07-25,1002.2999877929688,993.1226
2025-07-28,1004.25,991.5452
2025-07-29,1010.7999877929688,990.0791
2025-07-30,1012.9000244140625,991.921
2025-07-31,1009.0999755859375,995.05255
2025-08-01,1006.0999755859375,995.8056
2025-08-04,996.0,994.14844
2025-08-05,988.7999877929688,989.0584
2025-08-06,992.6500244140625,982.576
2025-08-07,997.7000122070312,980.1424
2025-08-08,986.9500122070312,982.4792
2025-08-11,997.7999877929688,981.7561
2025-08-12,984.9500122070312,983.3562
2025-08-13,990.1500244140625,981.0794
2025-08-14,995.5499877929688,979.7296
2025-08-18,1001.7999877929688,981.58624
2025-08-19,995.5499877929688,985.9911
2025-08-20,994.0999755859375,987.042
2025-08-21,995.5999755859375,985.45154
2025-08-22,982.2999877929688,984.25867
2025-08-25,982.0499877929688,979.43097
2025-08-26,973.4000244140625,975.0868
2025-08-28,957.7999877929688,970.2342
2025-08-29,951.5999755859375,961.081
2025-09-01,950.5999755859375,952.10455
2025-09-02,944.5,947.4492
2025-09-03,954.4500122070312,944.25903
2025-09-04,961.25,946.9311
2025-09-05,963.4000244140625,953.22986
2025-09-08,966.0,958.0397
2025-09-09,965.1500244140625,960.7036
2025-09-10,965.9000244140625,960.93695
2025-09-11,967.7999877929688,960.3836
2025-09-12,967.2999877929688,960.58466
2025-09-15,967.0499877929688,960.87665
2025-09-16,966.8499755859375,960.89526
2025-09-17,966.5,960.69116
2025-09-18,976.9000244140625,960.3731
2025-09-19,966.9000244140625,963.8665
2025-09-22,964.2000122070312,963.84937
2025-09-23,957.2000122070312,960.9927
2025-09-24,951.0499877929688,955.77454
2025-09-25,949.8499755859375,949.7382
2025-09-26,945.0499877929688,946.0455
2025-09-29,950.2999877929688,943.1688
2025-09-30,951.0,944.00354
2025-10-01,965.25,946.13
2025-10-03,965.1500244140625,952.8069
2025-10-06,973.4500122070312,957.97906
2025-10-07,982.5,962.75244
2025-10-08,978.7000122070312,968.42285
2025-10-09,977.0999755859375,970.5801
2025-10-10,980.9000244140625,969.6023
2025-10-13,977.0,969.3991
2025-10-14,977.1500244140625,968.585
2025-10-15,978.25,967.9111
2025-10-16,994.3499755859375,968.1104
2025-10-17,1002.5499877929688,974.2567
2025-10-20,1002.9500122070312,982.8398
2025-10-21,1007.7000122070312,988.1635
2025-10-23,1008.7999877929688,991.1017
2025-10-24,994.75,992.3938
2025-10-27,1002.9500122070312,987.9392
2025-10-28,1003.5499877929688,986.02747
2025-10-29,1007.8499755859375,986.9056
2025-10-30,998.1500244140625,989.8849
2025-10-31,987.2999877929688,988.96857
2025-11-03,992.6500244140625,982.9704
2025-11-04,985.25,979.74805
2025-11-06,984.6500244140625,977.154
2025-11-07,982.2999877929688,975.59436
2025-11-10,984.5,974.35406
2025-11-11,991.7000122070312,974.5178
2025-11-12,989.5,977.6814
2025-11-13,986.6500244140625,979.7814
2025-11-14,989.5999755859375,979.2054
2025-11-17,996.5499877929688,978.84735
2025-11-18,992.4500122070312,981.3802
2025-11-19,994.5999755859375,982.5629
2025-11-20,1008.8499755859375,983.1135
2025-11-21,998.0499877929688,988.12
2025-11-24,999.1500244140625,989.15533
2025-11-25,989.7999877929688,988.0099
2025-11-26,1003.9000244140625,983.6373
2025-11-27,1009.5,984.92773
2025-11-28,1007.5999755859375,990.2325
2025-12-01,1002.0999755859375,993.6953
2025-12-02,989.7999877929688,992.63995
2025-12-03,1000.5,986.1361
2025-12-04,997.2000122070312,984.323
2025-12-05,1003.2999877929688,984.752
2025-12-08,1003.0999755859375,987.6245
2025-12-09,997.0999755859375,989.9783
2025-12-10,989.7999877929688,988.8173
2025-12-11,1000.2999877929688,984.2225
2025-12-12,1001.5,984.1632
2025-12-15,996.0999755859375,986.79315
2025-12-16,994.2999877929688,987.1365
2025-12-17,984.0,985.49585
2025-12-18,979.7000122070312,980.41223
2025-12-19,985.5,974.807
2025-12-22,987.7000122070312,973.8863
2025-12-23,996.5999755859375,976.2107
2025-12-24,997.2000122070312,981.4768
2025-12-26,992.0999755859375,985.4623
2025-12-29,991.7000122070312,985.05994
2025-12-30,990.9000244140625,982.89526
