Date,Close,High,Low,Open,Volume,Ticker
2021-01-01,164.0678253173828,164.33634920082562,160.57702699017972,161.0373484371302,20279389,ITC.NS
2021-01-04,163.7225799560547,165.71731829459736,162.72521078678335,164.18290138243694,27927482,ITC.NS
2021-01-05,162.22653198242188,163.60750852007342,161.574400795877,162.9937465733633,18718244,ITC.NS
2021-01-06,157.5848846435547,162.26486123603453,156.89439649314866,162.2265041603319,50957586,ITC.NS
2021-01-07,155.5901641845703,159.2727724122116,155.0531163915255,158.1219626600036,36298522,ITC.NS
2021-01-08,154.59278869628906,158.04522997142809,153.633776555553,156.77933686346938,58600546,ITC.NS
2021-01-11,155.3599853515625,158.12193805309028,154.4009733214458,156.51079492468168,44625924,ITC.NS
2021-01-12,158.39048767089844,158.73572573596817,154.66952233401875,155.74360577011117,36989137,ITC.NS
2021-01-13,162.0730743408203,163.41569365407892,157.4698115975201,159.15766892987236,66387977,ITC.NS
2021-01-14,164.2979736328125,166.10091429411003,162.34159250646331,162.6484734365667,50164605,ITC.NS
2021-01-15,167.13665771484375,167.63534835959717,162.03471650584143,164.87338343198488,60567280,ITC.NS
2021-01-18,168.5943603515625,170.3205747534394,164.64322874568606,167.5586219843944,70211602,ITC.NS
2021-01-19,167.9038848876953,170.09043318019488,166.86815852456905,169.55339753555245,33009228,ITC.NS
2021-01-20,166.9832305908203,168.01895688359423,165.48717069454383,167.63536175741334,46392916,ITC.NS
2021-01-21,163.95274353027344,168.40255370396167,162.80192175057454,168.01894644406204,30116008,ITC.NS
2021-01-22,161.65110778808594,164.75829854747354,160.46192896159238,164.1828937518501,25663922,ITC.NS
2021-01-25,159.42620849609375,163.03210245796404,158.69736315034137,162.6484951653114,25929487,ITC.NS
2021-01-27,161.6127471923828,163.14717627280982,158.8891635369968,159.57965176016774,50338134,ITC.NS
2021-01-28,158.5055694580078,161.88128453775306,157.85343826031013,160.53867721697478,22984352,ITC.NS
2021-01-29,155.93540954589844,160.19342251696622,155.24492128457808,160.00162495009255,24679902,ITC.NS
2021-02-01,165.678955078125,167.21337193344834,154.82294154158814,156.51079886668856,59968324,ITC.NS
2021-02-02,167.4051971435547,171.47141252068556,166.48454208207053,168.78617365700413,50324035,ITC.NS
2021-02-03,166.29275512695312,170.32060152192255,165.48718341644835,169.93699420869825,55709225,ITC.NS
2021-02-04,176.419921875,177.53237455350347,165.7173351647185,165.79406148903612,109894300,ITC.NS
2021-02-05,179.79562377929688,183.24807712631284,174.34844419483497,178.10776634390473,130323308,ITC.NS
2021-02-08,178.8366241455078,182.63431579777972,177.60910022139598,182.21235140947775,43093963,ITC.NS
2021-02-09,175.6910400390625,183.51658910443425,175.0772781596504,179.98742182515716,73377134,ITC.NS
2021-02-10,174.57859802246094,177.3021938807802,171.16451392946587,175.69105061401896,49104142,ITC.NS
2021-02-11,173.73468017578125,175.9212284152818,172.2386202141465,175.69106160347522,45311749,ITC.NS
2021-02-12,166.82977294921875,173.19760700552894,165.5638678273474,173.19760700552894,114826417,ITC.NS
2021-02-15,167.71206665039062,169.55337664752713,166.8681379673501,167.5969832558755,33000365,ITC.NS
2021-02-16,167.44354248046875,170.16713823472256,166.67634011433913,168.0573165309252,30271502,ITC.NS
2021-02-17,167.05996704101562,167.55865779215748,166.13932402629158,166.94488362478637,20615018,ITC.NS
2021-02-18,167.9038848876953,169.24650439318702,167.1750395093802,167.40520632676572,24997592,ITC.NS
2021-02-19,165.678955078125,167.9422293618301,164.18289530085778,167.90386012622147,29208388,ITC.NS
2021-02-22,162.76449584960938,166.65575313651098,161.93907688226142,166.65575313651098,53531490,ITC.NS
2021-02-23,163.9043731689453,165.5159091608151,162.72521021457197,163.51132715554562,27703323,ITC.NS
2021-02-24,164.17950439453125,164.92631918710865,162.33214338120965,164.3760398481933,13667471,ITC.NS
2021-02-25,164.4153289794922,166.02686476114877,164.1401893317501,164.69046862723425,26953713,ITC.NS
2021-02-26,160.24891662597656,163.51128997787063,159.5807186237863,162.9216961776532,45101885,ITC.NS
2021-03-01,162.64659118652344,163.31478933098327,160.4061716399305,161.50673035854976,16850430,ITC.NS
2021-03-02,165.0049285888672,165.7124288386964,162.33214848316942,162.7252069457605,26590262,ITC.NS
2021-03-03,165.04421997070312,166.6557432467369,164.14018438802822,166.6557432467369,21648963,ITC.NS
2021-03-04,164.8477020263672,166.10548158915327,163.19686401450676,164.1402018008679,25858155,ITC.NS
2021-03-05,163.9436798095703,165.08354059891087,162.8824232362745,163.51131925006482,17990773,ITC.NS
2021-03-08,163.51132202148438,165.71242696434163,163.27548445517988,164.84770583067413,23874105,ITC.NS
2021-03-09,163.35409545898438,164.88701478947416,160.9564549589029,164.06159573020372,23463213,ITC.NS
2021-03-10,162.33216857910156,164.4546695913445,161.78188915476952,164.37606536334758,20358192,ITC.NS
2021-03-12,161.31021118164062,163.51132867109882,159.97381486101608,163.51132867109882,31973696,ITC.NS
2021-03-15,161.50672912597656,161.93908969683633,158.48020512995814,161.82118336967292,42699297,ITC.NS
2021-03-16,163.39341735839844,164.21883645470817,161.11368308698152,162.2535564512339,50641203,ITC.NS
2021-03-17,165.55520629882812,168.14938216046383,163.9436828124423,166.8129858923604,81604999,ITC.NS
2021-03-18,171.0972900390625,172.23715077016337,166.57713676358742,167.44187029550253,95536034,ITC.NS
2021-03-19,175.26368713378906,177.7792463271207,169.44646428488895,172.1585464795081,139352860,ITC.NS
2021-03-22,177.66131591796875,177.9757576602398,174.12380271762166,175.53880301492646,47823778,ITC.NS
2021-03-23,174.67408752441406,179.3121469695267,173.96658735336587,176.87520470415754,43165463,ITC.NS
2021-03-24,169.7609100341797,175.14578489741663,169.2106306692199,173.7307843752592,28672557,ITC.NS
2021-03-25,166.34132385253906,169.76090629627717,164.336741899802,169.13202272564862,42248040,ITC.NS
2021-03-26,165.79103088378906,168.58172952770713,165.35867035021866,168.42450864796206,27083832,ITC.NS
2021-03-30,168.6603546142578,169.01411098028328,165.39799292731954,167.63841254088538,28862387,ITC.NS
2021-03-31,171.7655029296875,172.39438650845725,167.20604715525886,168.26730376579155,37890481,ITC.NS
2021-04-01,172.98397827148438,173.41633887188857,170.82217526946346,172.9446761597443,30182056,ITC.NS
2021-04-05,167.08811950683594,172.9446566946344,165.4765960789059,171.05798114422925,32586507,ITC.NS
2021-04-06,167.166748046875,168.9748070539272,165.20146814230787,168.0707713218575,26663018,ITC.NS
2021-04-07,168.0707550048828,169.17131363772776,167.00951093541516,167.20603392395776,15790468,ITC.NS
2021-04-08,167.6383819580078,169.8788011628459,167.3239402169637,168.89616137926927,14660557,ITC.NS
2021-04-09,167.52047729492188,169.7608966883879,167.08811675031316,168.0314545099531,16994483,ITC.NS
2021-04-12,161.38880920410156,165.86964823150564,161.1529840943502,165.0835437705231,35840817,ITC.NS
2021-04-13,164.06158447265625,164.84770136766377,161.93908380463958,162.72520069964713,21027436,ITC.NS
2021-04-15,162.48936462402344,165.43728432160052,161.9390852839088,164.2974235333878,18205903,ITC.NS
2021-04-16,163.4720001220703,164.49395455881864,162.33213936454595,163.51131468608185,13824608,ITC.NS
2021-04-19,161.6246337890625,162.01769221652623,160.170331310241,161.15297115035747,16400507,ITC.NS
2021-04-20,160.01309204101562,162.72517370178105,159.18767317532956,162.09627779869837,22187707,ITC.NS
2021-04-22,161.8604736328125,162.1749153964093,157.6547745591763,158.79463529502908,24030915,ITC.NS
2021-04-23,161.42813110351562,162.72521286587724,160.56340992860788,160.56340992860788,20381213,ITC.NS
2021-04-26,161.38880920410156,162.52868247242807,160.91714652751205,161.7818676631362,20652091,ITC.NS
2021-04-27,161.46742248535156,162.6858999456255,161.1922828155183,161.38880581236214,11885588,ITC.NS
2021-04-28,161.54605102539062,162.33215552759904,161.3888176678615,161.93909704795112,13197445,ITC.NS
2021-04-29,160.60269165039062,163.15755274020708,160.40615620835197,162.80380887587472,13601150,ITC.NS
2021-04-30,159.26629638671875,161.7032511735352,158.79463374592484,160.28825079406764,17130954,ITC.NS
2021-05-03,157.96923828125,158.67673857623163,157.22243587462708,158.16576129654413,21405441,ITC.NS
2021-05-04,156.90797424316406,159.0697895953374,156.51492823102993,158.16575387041982,18962501,ITC.NS
2021-05-05,158.322998046875,158.7946607679315,156.8293807445641,158.36230015935772,14396547,ITC.NS
2021-05-06,159.3842315673828,161.8997908247274,158.873254311111,159.03048766464627,14872429,ITC.NS
2021-05-07,161.42813110351562,162.29285227842337,159.54145539727386,159.54145539727386,20213092,ITC.NS
2021-05-10,161.58534240722656,163.07894709079335,161.1529818454481,162.84312198433295,16922951,ITC.NS
2021-05-11,160.3668670654297,162.33214690215766,160.17034406459155,160.28826284792916,14277000,ITC.NS
2021-05-12,159.7772674560547,161.3494886554245,159.4628257075978,160.28824464011117,17174525,ITC.NS
2021-05-14,166.85227966308594,167.59909443438875,160.36685901871917,161.15297589680017,64021335,ITC.NS
2021-05-17,167.12742614746094,170.58632311230164,166.38062380275707,170.42910222168433,39465392,ITC.NS
2021-05-18,165.12281799316406,168.69963317210977,164.80837626187434,168.30657477945527,31653409,ITC.NS
2021-05-19,163.31478881835938,166.1841043910513,163.15756792434826,165.1228477851176,25345241,ITC.NS
2021-05-20,162.72520446777344,164.53326340248975,162.56798357654856,163.86506527196892,21688686,ITC.NS
2021-05-21,164.3367462158203,164.9656298029654,163.03965201743105,163.19687291421735,23509878,ITC.NS
2021-05-24,166.26271057128906,166.6950711491929,163.3147907453518,164.69048915553992,29977506,ITC.NS
2021-05-25,165.79103088378906,167.75631056623115,165.28005368180322,167.441868806741,26310600,ITC.NS
2021-05-26,165.55520629882812,167.00952135024505,165.31938118928798,166.498544108249,18253046,ITC.NS
2021-05-27,165.98756408691406,168.3459023424342,165.31937842113737,165.86964530557506,49385674,ITC.NS
2021-05-28,167.36328125,167.83494397127765,166.30203701285328,167.0488394358149,26583388,ITC.NS
2021-05-31,170.27186584472656,171.29380776933607,168.54241129105793,169.01408637709733,75852502,ITC.NS
2021-06-01,169.21063232421875,172.47300643612786,168.42452783593546,171.37244769544404,40247686,ITC.NS
2021-06-02,164.2974395751953,167.00953443259078,163.9829977664528,165.47661504361136,100377464,ITC.NS
2021-06-03,164.3367462158203,165.6731300670472,164.0615940750854,165.6731300670472,48454441,ITC.NS
2021-06-04,164.10089111328125,164.84769340751643,163.51130969903846,164.6904725275241,31286264,ITC.NS
2021-06-07,166.22341918945312,166.9702216072871,165.24077918405564,165.3980000900687,32643869,ITC.NS
2021-06-08,167.95281982421875,168.42449488198795,166.0268548619437,166.81295919641778,22080199,ITC.NS
2021-06-09,167.04884338378906,168.81758797319813,166.26272637265953,168.22800644339512,25846432,ITC.NS
2021-06-10,169.29049682617188,170.98906638458726,167.83458372389148,168.8051839139019,31902690,ITC.NS
2021-06-11,168.15811157226562,170.22065292956617,168.0367833482013,170.09933752276615,22249404,ITC.NS
2021-06-14,167.67279052734375,168.60295210008826,165.97422123736223,168.19852900953134,18358717,ITC.NS
2021-06-15,167.47059631347656,168.56253753104377,167.43015784386725,167.8750194613631,15426377,ITC.NS
2021-06-16,168.11767578125,169.33093240669035,167.47059618168782,167.47059618168782,20878518,ITC.NS
2021-06-17,166.33819580078125,168.23898307614326,165.81245730988925,167.3896984170912,22304032,ITC.NS
2021-06-18,165.448486328125,166.98528909758022,163.790368155021,166.62130443484187,24475206,ITC.NS
2021-06-21,165.36761474609375,166.62130982916457,163.7094837020442,164.27567353979143,19809308,ITC.NS
2021-06-22,165.8933563232422,166.82353085247783,165.28672800523807,166.7022026254241,18737552,ITC.NS
2021-06-23,164.9631805419922,166.49998325816205,164.6800856420994,166.3382037577117,13059519,ITC.NS
2021-06-24,164.39698791503906,165.5293674951364,163.8307981249904,165.36760081473153,23299321,ITC.NS
2021-06-25,165.8529052734375,166.2977668607156,164.80141541416782,165.0036205657438,14411660,ITC.NS
2021-06-28,164.68008422851562,166.54042029509029,164.4778662633203,166.54042029509029,15190488,ITC.NS
2021-06-29,164.4374542236328,166.05513411885283,164.31612598846985,164.68011069395874,13839294,ITC.NS
2021-06-30,163.9521484375,165.32717181490213,163.8308202065276,165.24629487243058,16556397,ITC.NS
2021-07-01,164.1947784423828,164.84185801472717,163.50727321942588,164.11390150662976,10583793,ITC.NS
2021-07-02,163.70947265625,164.76096250514976,163.58814443959548,164.43742913891344,13187847,ITC.NS
2021-07-05,164.7205352783203,165.08451995312015,163.95214027676212,164.19478390936425,10642939,ITC.NS
2021-07-06,163.79037475585938,164.84186468403908,163.58815677376725,164.39700306760673,11515716,ITC.NS
2021-07-07,164.8014373779297,165.9742556113567,163.62861914450266,163.7903858507755,18568033,ITC.NS
2021-07-08,163.38595581054688,165.40805877988112,163.22418911107192,164.5992124652415,21730892,ITC.NS
2021-07-09,162.86021423339844,163.669060596755,162.49624234197393,163.38596565130678,12289809,ITC.NS
2021-07-12,162.65798950195312,163.8308076157777,162.53666128030503,163.38594601457748,13589278,ITC.NS
2021-07-13,163.2646026611328,163.54769754631897,162.8601795655436,163.38593087153586,11247522,ITC.NS
2021-07-14,165.0845184326172,165.93380318206343,163.14329248609312,163.2646207099089,21269167,ITC.NS
2021-07-15,166.82350158691406,168.6433862216671,164.11388104893993,165.32713747210863,29963443,ITC.NS
2021-07-16,168.15811157226562,169.57358615757553,167.59192173814168,167.99634487926798,30137464,ITC.NS
2021-07-19,168.03677368164062,169.4522481855233,166.9043940785345,167.26837872978874,17099088,ITC.NS
2021-07-20,167.2683868408203,169.29048971091714,166.94485345774822,168.40076649883682,24567907,ITC.NS
2021-07-22,167.43016052246094,168.4412119997201,166.49999880297898,167.43016052246094,19016769,ITC.NS
2021-07-23,171.7978515625,172.7684642968151,167.02569044323735,167.43011348397374,46241640,ITC.NS
2021-07-26,170.78683471679688,174.18397356147904,170.50373981307337,173.092032413613,49084040,ITC.NS
2021-07-27,168.76473999023438,172.28320722143818,168.1985501557249,171.47436093863482,25378089,ITC.NS
2021-07-28,169.12872314453125,169.8566796656142,167.794125508159,168.48164356064405,15304399,ITC.NS
2021-07-29,166.66175842285156,170.01844610864407,166.33821222274898,169.12872289720647,16204679,ITC.NS
2021-07-30,165.77200317382812,167.51102374379926,165.48892110961447,166.70217756322026,15515733,ITC.NS
2021-08-02,167.67279052734375,167.83455720011398,166.17642637400934,166.9852725551232,10046707,ITC.NS
2021-08-03,169.77578735351562,170.58463361687345,166.98528953428,167.8345742656265,19179805,ITC.NS
2021-08-04,168.72430419921875,170.74640712105705,168.31988105139817,170.5846404253817,11421835,ITC.NS
2021-08-05,174.10308837890625,175.3163577769582,167.34926179660232,168.72429788427505,48995450,ITC.NS
2021-08-06,173.29425048828125,174.70971219049275,171.95965290291105,174.2244121340714,24489836,ITC.NS
2021-08-09,172.93026733398438,175.63988817803198,172.04054414752426,173.9008802725153,21142199,ITC.NS
2021-08-10,169.73533630371094,173.45600833173563,168.68384649309982,173.09202369502617,18855165,ITC.NS
2021-08-11,168.76473999023438,170.34198126961587,167.7941270143232,169.7353529661455,16012451,ITC.NS
2021-08-12,168.96694946289062,173.25379865758592,168.52208787492475,170.05887779071102,28758718,ITC.NS
2021-08-13,171.02951049804688,171.71702860160443,169.2096126515157,169.73536405140064,19576945,ITC.NS
2021-08-16,170.5846405029297,172.48541519955947,170.26110711143198,170.9890636509341,11621038,ITC.NS
2021-08-17,169.20960998535156,171.06994627417205,168.88607658310409,170.50375641160647,8161139,ITC.NS
2021-08-18,169.00738525390625,171.06992647611568,168.52208520669916,169.53313658466152,11149120,ITC.NS
2021-08-20,168.96694946289062,170.42286244482696,167.18749029376335,167.43014672984066,20168965,ITC.NS
2021-08-23,166.86395263671875,170.01843495562278,166.62129620687583,169.45224516416496,10319044,ITC.NS
2021-08-24,166.41908264160156,167.43013395845009,165.5697979973773,167.43013395845009,12971124,ITC.NS
2021-08-25,166.94483947753906,168.15809597109157,166.621293304297,166.94483947753906,10994627,ITC.NS
2021-08-26,165.48895263671875,167.30883766383158,165.28673464441837,166.94486578531507,15407558,ITC.NS
2021-08-27,166.54042053222656,167.30881547617807,165.73157430482033,165.81246405446632,10879860,ITC.NS
2021-08-30,168.23899841308594,168.4007651032814,166.6213058766031,166.6213058766031,12550267,ITC.NS
2021-08-31,170.9081573486328,171.15081377739654,167.6323468293755,168.27942636699106,26802390,ITC.NS
2021-09-01,169.45225524902344,171.71701454964062,169.29048855858852,170.66551183591744,16867486,ITC.NS
2021-09-02,169.65447998046875,171.06995470665512,169.04785161703617,169.04785161703617,14872714,ITC.NS
2021-09-03,170.3419952392578,170.86774664792298,169.65447712421846,169.65447712421846,10622796,ITC.NS
2021-09-06,169.29049682617188,170.8272996862522,169.08829165756924,170.66552017065237,11041632,ITC.NS
2021-09-07,171.2721405029297,173.37512014305682,169.97799425621176,170.58462250558446,38933378,ITC.NS
2021-09-08,170.86773681640625,172.2832114373175,169.61402889256135,171.67657030173794,17897021,ITC.NS
2021-09-09,172.00010681152344,173.0111582241085,170.3015373622372,170.705960490724,19784972,ITC.NS
2021-09-13,173.21334838867188,174.02219457564252,171.31257394828,172.56628169290565,16661794,ITC.NS
2021-09-14,174.7906036376953,175.72077810977382,173.25380088488862,173.81999069817195,20377545,ITC.NS
2021-09-15,174.70973205566406,175.68034509613292,174.14355500076118,175.59946815283186,21028598,ITC.NS
