Date,Close,High,Low,Open,Volume,Ticker
2021-01-01,1015.8336181640624,1018.450025307919,1007.8194961285266,1011.1626961782448,2915215,DRREDDY.NS
2021-01-04,1021.8223266601562,1028.8190096115443,1015.83361935299,1019.4481838154752,3923440,DRREDDY.NS
2021-01-05,1024.6617431640625,1034.371715578915,1013.0427563879352,1015.5719815743536,4770920,DRREDDY.NS
2021-01-06,1024.93310546875,1030.1078379673215,1012.8585719145908,1024.6617410533488,2713390,DRREDDY.NS
2021-01-07,1021.560791015625,1032.0459380746036,1018.0914904645488,1027.3944161068796,3266465,DRREDDY.NS
2021-01-08,1034.6138916015625,1038.8292665525523,1023.1305880133116,1027.181180663004,4045915,DRREDDY.NS
2021-01-11,1049.8377685546875,1051.8146830485753,1032.239657107094,1035.7283575770398,4599235,DRREDDY.NS
2021-01-12,1037.6373291015625,1055.012457316953,1032.9083255431506,1054.51822871383,3741860,DRREDDY.NS
2021-01-13,1025.262451171875,1041.7364225045044,1015.1842332862332,1039.7983082300773,3296060,DRREDDY.NS
2021-01-14,1028.925537109375,1032.6272834021595,1020.4171868759414,1028.1502440661095,2674860,DRREDDY.NS
2021-01-15,1010.3003540039062,1030.1078268380447,1006.9667356482836,1030.1078268380447,2577605,DRREDDY.NS
2021-01-18,979.15478515625,1015.1746256643842,975.8406260063216,1013.8276219258646,4412055,DRREDDY.NS
2021-01-19,986.287109375,989.3977452718752,976.141049282479,986.1126270222508,3990495,DRREDDY.NS
2021-01-20,984.6880493164062,1000.0184814233332,981.6645957316708,988.884083348682,3398145,DRREDDY.NS
2021-01-21,979.1741943359376,995.8031904544844,975.6274708823644,990.3764936002304,2906620,DRREDDY.NS
2021-01-22,976.2088623046876,989.4752579483336,966.1500436779012,978.5055231732804,3815610,DRREDDY.NS
2021-01-25,985.0271606445312,993.942557108409,961.304661316363,977.1972217144884,3588895,DRREDDY.NS
2021-01-27,951.4783935546876,979.2128031282624,936.651831698775,979.2128031282624,5261980,DRREDDY.NS
