Date,Close,High,Low,Open,Volume,Ticker
2021-01-01,674.8862915039062,683.3871690618734,672.7787911885241,681.9664057166303,8810938,HDFCBANK.NS
2021-01-04,670.6004028320312,681.0193356443933,662.549409295206,681.0193356443933,15740192,HDFCBANK.NS
2021-01-05,675.667724609375,677.5857784188031,667.2852432584963,672.1158159334071,14386824,HDFCBANK.NS
2021-01-06,672.7552490234375,681.9665096579522,669.2269848250551,679.5985703883066,22134050,HDFCBANK.NS
2021-01-07,670.7188110351562,678.4619610337114,668.9665590663031,678.4146138096108,19894842,HDFCBANK.NS
2021-01-08,678.011962890625,682.9135848954606,673.9627642108427,678.1777070529124,13768764,HDFCBANK.NS
2021-01-11,687.3889770507812,693.7587675349387,680.2141682562502,686.7022978773078,17331392,HDFCBANK.NS
2021-01-12,701.3836059570312,704.5566214281087,686.2761419775225,687.8626497130612,20388156,HDFCBANK.NS
2021-01-13,696.48193359375,708.9136137714456,692.4327346400382,707.019262506273,16934650,HDFCBANK.NS
2021-01-14,695.5821533203125,704.6987194148936,689.5439082446808,696.7187757202818,12297166,HDFCBANK.NS
2021-01-15,694.5875244140625,696.9554632980903,684.3343374840208,695.7477913428329,14165236,HDFCBANK.NS
2021-01-18,702.3780517578125,711.731410769727,694.7532997710615,696.1267159476713,42825632,HDFCBANK.NS
2021-01-19,712.2050170898438,715.8990251352752,694.7533178392471,706.4983186612751,17360254,HDFCBANK.NS
2021-01-20,706.593017578125,710.8553078986365,703.751490697784,710.8553078986365,13346052,HDFCBANK.NS
2021-01-21,698.4473876953125,707.7059955211522,695.2980169153192,706.5930756304524,26333054,HDFCBANK.NS
2021-01-22,683.6476440429688,695.1794946049523,682.0374340732837,695.1794946049523,15392364,HDFCBANK.NS
2021-01-25,692.7879638671875,701.3835947711163,689.1413606041951,693.853536512856,20344718,HDFCBANK.NS
2021-01-27,667.5693969726562,697.073942054867,665.9355420753217,695.2269379463488,23556276,HDFCBANK.NS
2021-01-28,649.5020141601562,663.6386573049136,635.5548755229009,658.2397444156159,42704446,HDFCBANK.NS
2021-01-29,658.5238647460938,667.1668424746923,646.2105814067206,658.9264028315245,28704502,HDFCBANK.NS
2021-02-01,699.3707885742188,702.0939184433921,663.4965124716306,667.8771996524747,26370544,HDFCBANK.NS
2021-02-02,739.0574340820312,747.5583116187343,709.1503541772746,710.8552586250999,42420206,HDFCBANK.NS
2021-02-03,745.80615234375,749.0738621856243,730.272448092601,747.7951981441097,20237254,HDFCBANK.NS
2021-02-04,747.842529296875,752.0574725376579,730.9591116288991,741.6385402984712,24484684,HDFCBANK.NS
2021-02-05,756.6038818359375,766.3834817798823,733.1139377693545,733.1139377693545,27054716,HDFCBANK.NS
2021-02-08,760.2269287109375,772.7296600476119,755.7041414256892,767.2123497970526,17447580,HDFCBANK.NS
2021-02-09,763.3525390625,771.0009941477288,751.4417934690837,762.4764131313533,18421366,HDFCBANK.NS
2021-02-10,749.0975341796875,764.7732794572811,742.1121138356696,761.6949586277138,19788006,HDFCBANK.NS
2021-02-11,744.645751953125,756.6985959261269,740.7859998925289,749.215885700542,13648618,HDFCBANK.NS
2021-02-12,749.192138671875,754.1885126967173,744.9535513167575,745.3797918657261,9910106,HDFCBANK.NS
2021-02-15,765.6021118164062,769.5802613449466,756.1777019768093,757.787912239673,10355244,HDFCBANK.NS
2021-02-16,770.3616333007812,777.1576069056083,761.7423003535508,767.7805450141519,13897358,HDFCBANK.NS
2021-02-17,751.3470458984375,768.0647183895073,749.6894885957936,767.2122372237433,12794426,HDFCBANK.NS
